,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
121,224.0,0%,122.0,0.323,1.593,0.000498383,0.184,4026.0,0.0,1.14,2169.0,1.6,2570.0,3008.0,5158.0
122,224.0,0%,123.0,0.218,1.591,0.000496353,0.184,4059.0,0.0,1.14,2187.0,1.6,2591.0,3008.0,5193.0
123,224.0,0%,124.0,0.228,1.594,0.000494347,0.188,4092.0,0.0,1.14,2205.0,1.6,2612.0,3008.0,5150.0
124,224.0,0%,125.0,0.514,1.613,0.000492366,0.209,4125.0,0.0,1.16,2222.0,1.6,2633.0,3008.0,5107.0
125,224.0,0%,126.0,0.838,1.665,0.000490408,0.263,4158.0,0.0,1.2,2240.0,1.6,2654.0,3008.0,5154.0
126,224.0,0%,127.0,1.134,1.697,0.000488474,0.297,4191.0,0.0,1.23,2258.0,1.6,2675.0,3008.0,5158.0
127,224.0,0%,128.0,1.37,1.728,0.000486562,0.331,4224.0,0.0,1.26,2276.0,1.6,2696.0,3008.0,5158.0
128,224.0,0%,129.0,0.679,1.628,0.000484672,0.216,4257.0,0.0,1.16,2293.0,1.6,2716.0,3008.0,5149.0
129,224.0,0%,130.0,0.315,1.596,0.000482805,0.187,4290.0,0.0,1.14,2311.0,1.6,2738.0,3008.0,5136.0
130,224.0,0%,131.0,0.365,1.592,0.000480958,0.184,4323.0,0.0,1.14,2329.0,1.6,2759.0,3008.0,5145.0
131,224.0,0%,132.0,0.518,1.598,0.000479133,0.195,4356.0,0.0,1.14,2347.0,1.6,2779.0,3008.0,5096.0
132,224.0,0%,133.0,0.82,1.633,0.000477328,0.232,4389.0,0.0,1.17,2365.0,1.6,2800.0,3008.0,5153.0
133,224.0,0%,134.0,0.775,1.642,0.000475544,0.239,4422.0,0.0,1.18,2382.0,1.6,2821.0,3008.0,5227.0
134,224.0,0%,135.0,0.704,1.626,0.000473779,0.221,4455.0,0.0,1.17,2400.0,1.6,2842.0,3008.0,5143.0
135,224.0,0%,136.0,0.394,1.593,0.000472034,0.185,4488.0,0.0,1.14,2418.0,1.6,2863.0,3008.0,5191.0
136,224.0,0%,137.0,0.745,1.62,0.000470308,0.221,4521.0,0.0,1.17,2436.0,1.6,2884.0,3008.0,5088.0
137,224.0,0%,138.0,1.027,1.656,0.000468601,0.259,4554.0,0.0,1.2,2454.0,1.6,2905.0,3008.0,5147.0
138,224.0,0%,139.0,0.408,1.617,0.000466913,0.209,4587.0,0.0,1.16,2471.0,1.6,2926.0,3008.0,5109.0
139,224.0,0%,140.0,0.826,1.613,0.000465242,0.211,4620.0,0.0,1.16,2489.0,1.6,2947.0,3008.0,5167.0
140,224.0,0%,141.0,1.024,1.656,0.000463589,0.259,4653.0,0.0,1.2,2507.0,1.6,2968.0,3008.0,5099.0
141,224.0,0%,142.0,0.725,1.623,0.000461954,0.218,4686.0,0.0,1.16,2525.0,1.6,2989.0,3008.0,5152.0
142,224.0,0%,143.0,0.566,1.62,0.000460336,0.219,4719.0,0.0,1.16,2543.0,1.6,3010.0,3008.0,5143.0
143,224.0,0%,144.0,0.427,1.586,0.000458735,0.179,4752.0,0.0,1.13,2560.0,1.6,3031.0,3008.0,5163.0
144,224.0,0%,145.0,0.316,1.579,0.00045715,0.175,4785.0,0.0,1.13,2578.0,1.6,3052.0,3008.0,5119.0
145,224.0,0%,146.0,0.749,1.593,0.000455582,0.193,4818.0,0.0,1.14,2596.0,1.6,3073.0,3008.0,5192.0
146,224.0,0%,147.0,0.555,1.628,0.00045403,0.23,4851.0,0.0,1.17,2614.0,1.6,3094.0,3008.0,5155.0
147,224.0,0%,148.0,0.361,1.598,0.000452493,0.194,4884.0,0.0,1.14,2631.0,1.6,3115.0,3008.0,5167.0
148,224.0,0%,149.0,0.797,1.597,0.000450972,0.195,4917.0,0.0,1.14,2649.0,1.6,3137.0,3008.0,5143.0
149,224.0,0%,150.0,0.327,1.588,0.000449467,0.186,4950.0,0.0,1.14,2667.0,1.6,3158.0,3008.0,5141.0
150,224.0,0%,151.0,0.318,1.58,0.000447976,0.177,4983.0,0.0,1.13,2685.0,1.4,3181.0,3008.0,5186.0
151,224.0,0%,152.0,0.221,1.578,0.0004465,0.177,5016.0,0.0,1.13,2703.0,1.6,3202.0,3008.0,5227.0
152,224.0,0%,153.0,0.35,1.59,0.000445038,0.192,5049.0,0.0,1.14,2720.0,1.6,3223.0,3008.0,5226.0
153,224.0,0%,154.0,0.544,1.602,0.000443591,0.206,5082.0,0.0,1.15,2738.0,1.6,3244.0,3008.0,5100.0
154,224.0,0%,155.0,0.638,1.587,0.000442158,0.187,5115.0,0.0,1.14,2756.0,1.6,3265.0,3008.0,5191.0
155,224.0,0%,156.0,0.277,1.578,0.000440738,0.177,5148.0,0.0,1.13,2774.0,1.6,3286.0,3008.0,5106.0
156,224.0,0%,157.0,0.249,1.574,0.000439332,0.174,5181.0,0.0,1.13,2792.0,1.6,3307.0,3008.0,5116.0
157,224.0,0%,158.0,0.176,1.571,0.00043794,0.172,5214.0,0.0,1.13,2809.0,1.6,3328.0,3008.0,5098.0
158,224.0,0%,159.0,0.744,1.617,0.000436561,0.224,5247.0,0.0,1.17,2827.0,1.6,3349.0,3008.0,5159.0
159,224.0,0%,160.0,0.934,1.623,0.000435194,0.227,5280.0,0.0,1.17,2845.0,1.6,3370.0,3008.0,5119.0
160,224.0,0%,161.0,0.992,1.632,0.000433841,0.24,5313.0,0.0,1.18,2863.0,1.6,3391.0,3008.0,5113.0
161,224.0,0%,162.0,0.7,1.602,0.000432499,0.203,5346.0,0.0,1.15,2881.0,1.6,3412.0,3008.0,5215.0
162,224.0,0%,163.0,0.623,1.586,0.000431171,0.186,5379.0,0.0,1.14,2898.0,1.6,3433.0,3008.0,5092.0
163,224.0,0%,164.0,0.283,1.598,0.000429854,0.201,5412.0,0.0,1.15,2916.0,1.6,3454.0,3008.0,5149.0
164,224.0,0%,165.0,0.224,1.577,0.00042855,0.177,5445.0,0.0,1.13,2934.0,1.6,3475.0,3008.0,5190.0
165,224.0,0%,166.0,0.389,1.574,0.000427257,0.176,5478.0,0.0,1.13,2952.0,1.6,3496.0,3008.0,5202.0
166,224.0,0%,167.0,0.679,1.593,0.000425976,0.2,5511.0,0.0,1.15,2970.0,1.6,3517.0,3008.0,5147.0
167,224.0,0%,168.0,0.456,1.603,0.000424706,0.203,5544.0,0.0,1.15,2987.0,1.6,3538.0,3008.0,5150.0
168,224.0,0%,169.0,0.353,1.581,0.000423448,0.181,5577.0,0.0,1.13,3005.0,1.6,3559.0,3008.0,5170.0
169,224.0,0%,170.0,1.081,1.629,0.0004222,0.241,5610.0,0.0,1.18,3023.0,1.6,3580.0,3008.0,5151.0
170,224.0,0%,171.0,0.578,1.591,0.000420964,0.192,5643.0,0.0,1.14,3041.0,1.6,3601.0,3008.0,5189.0
171,224.0,0%,172.0,0.2,1.573,0.000419739,0.174,5676.0,0.0,1.13,3059.0,1.6,3622.0,3008.0,5154.0
172,224.0,0%,173.0,0.425,1.572,0.000418524,0.176,5709.0,0.0,1.13,3076.0,1.6,3643.0,3008.0,5163.0
173,224.0,0%,174.0,0.23,1.574,0.000417319,0.176,5742.0,0.0,1.13,3094.0,1.6,3664.0,3008.0,5093.0
174,224.0,0%,175.0,0.385,1.572,0.000416125,0.175,5775.0,0.0,1.13,3112.0,1.6,3685.0,3008.0,5100.0
175,224.0,0%,176.0,0.397,1.568,0.000414941,0.171,5808.0,0.0,1.13,3130.0,1.6,3706.0,3008.0,5144.0
176,224.0,0%,177.0,0.447,1.577,0.000413768,0.182,5841.0,0.0,1.13,3147.0,1.6,3727.0,3008.0,5154.0
177,224.0,0%,178.0,0.968,1.621,0.000412604,0.232,5874.0,0.0,1.17,3165.0,1.6,3748.0,3008.0,5152.0
178,224.0,0%,179.0,1.566,1.588,0.000411449,0.191,5907.0,0.0,1.14,3183.0,1.6,3769.0,3008.0,5094.0
179,224.0,0%,180.0,0.75,1.596,0.000410305,0.203,5940.0,0.0,1.15,3201.0,1.6,3790.0,3008.0,5112.0
180,224.0,0%,181.0,0.334,1.575,0.00040917,0.177,5973.0,0.0,1.13,3219.0,1.6,3811.0,3008.0,5094.0
181,224.0,0%,182.0,0.355,1.569,0.000408044,0.172,6006.0,0.0,1.13,3236.0,1.6,3832.0,3008.0,5163.0
182,224.0,0%,183.0,0.714,1.612,0.000406928,0.224,6039.0,0.0,1.17,3254.0,1.6,3853.0,3008.0,5195.0
183,224.0,0%,184.0,0.441,1.602,0.000405821,0.207,6072.0,0.0,1.15,3272.0,1.6,3874.0,3008.0,5119.0
184,224.0,0%,185.0,0.504,1.606,0.000404722,0.211,6105.0,0.0,1.16,3290.0,1.6,3895.0,3008.0,5111.0
185,224.0,0%,186.0,0.454,1.578,0.000403633,0.181,6138.0,0.0,1.13,3308.0,1.6,3916.0,3008.0,5151.0
186,224.0,0%,187.0,0.781,1.592,0.000402552,0.197,6171.0,0.0,1.15,3325.0,1.6,3937.0,3008.0,5155.0
187,224.0,0%,188.0,0.544,1.59,0.00040148,0.195,6204.0,0.0,1.14,3343.0,1.6,3958.0,3008.0,5119.0
188,224.0,0%,189.0,1.143,1.59,0.000400417,0.197,6237.0,0.0,1.15,3361.0,1.6,3979.0,3008.0,5184.0
189,224.0,0%,190.0,0.356,1.581,0.000399362,0.183,6270.0,0.0,1.14,3379.0,1.6,4000.0,3008.0,5157.0
190,224.0,0%,191.0,0.352,1.576,0.000398315,0.18,6303.0,0.0,1.13,3397.0,1.6,4021.0,3008.0,5099.0
191,224.0,0%,192.0,0.53,1.576,0.000397276,0.183,6336.0,0.0,1.14,3414.0,1.6,4042.0,3008.0,5161.0
192,224.0,0%,193.0,0.601,1.584,0.000396246,0.19,6369.0,0.0,1.14,3432.0,1.6,4063.0,3008.0,5142.0
193,224.0,0%,194.0,1.099,1.607,0.000395223,0.217,6402.0,0.0,1.16,3450.0,1.6,4084.0,3008.0,5194.0
194,224.0,0%,195.0,0.621,1.626,0.000394208,0.234,6435.0,0.0,1.18,3468.0,1.6,4105.0,3008.0,5193.0
195,224.0,0%,196.0,0.401,1.584,0.000393201,0.186,6468.0,0.0,1.14,3486.0,1.6,4126.0,3008.0,5162.0
196,224.0,0%,197.0,0.516,1.568,0.000392202,0.17,6501.0,0.0,1.13,3503.0,1.6,4147.0,3008.0,5143.0
197,224.0,0%,198.0,0.247,1.567,0.00039121,0.172,6534.0,0.0,1.13,3521.0,1.6,4168.0,3008.0,5154.0
198,224.0,0%,199.0,0.291,1.565,0.000390226,0.169,6567.0,0.0,1.12,3539.0,1.6,4189.0,3008.0,5218.0
199,224.0,0%,200.0,0.408,1.569,0.000389249,0.175,6600.0,0.0,1.13,3557.0,1.6,4210.0,3008.0,5226.0
200,224.0,0%,201.0,0.283,1.571,0.00038828,0.176,6633.0,0.0,1.13,3575.0,1.4,4234.0,3008.0,5101.0
201,224.0,0%,202.0,0.401,1.571,0.000387318,0.178,6666.0,0.0,1.13,3592.0,1.6,4255.0,3008.0,5152.0
